id,created_at,text,retweet_count,favorite_count
846713540333502464,Tue Mar 28 13:20:13 +0000 2017,Yes that was Robert Kraft at Elton John’s 70th birthday party. https://t.co/KDd6mXyxeK https://t.co/H61vHvlxxb,4,21
846712661521895424,Tue Mar 28 13:16:44 +0000 2017,RT @alexspeier: With Thornburg 'most likely' going to DL Sox look to their own relievers to step up https://t.co/DaUCf3LxZb via @BostonGlo…,5,0
846712255291019264,Tue Mar 28 13:15:07 +0000 2017,In Newton the Presbyterian Church wants its building back from an evangelical denomination.… https://t.co/vASUAJWqHE,4,2
846711988487114752,Tue Mar 28 13:14:03 +0000 2017,State Street is selling off stakes in its shareholder servicing businesses for $333 million  https://t.co/mj0Ltesvpo https://t.co/nky8rYLtGb,1,0
846710716119896065,Tue Mar 28 13:09:00 +0000 2017,Victor Fedorov and Lauren Zeitels killed in an avalanche in Alberta were doctors at Mass. General.… https://t.co/M7q2uYsi4T,4,1
846709438337683457,Tue Mar 28 13:03:55 +0000 2017,“Hamilton” will have a two-month run in Boston much longer than customary for a touring Broadway show.… https://t.co/dDpgn0yBDY,24,40
846708505855868928,Tue Mar 28 13:00:13 +0000 2017,Joan Vennochi: What did Marty Meehan know about the fiscal crisis at UMass Boston and when did he know it?… https://t.co/44N0uFOmqf,1,1
846708502752104448,Tue Mar 28 13:00:12 +0000 2017,Alternative fuel stations are on the rise across Massachusetts. https://t.co/yJfhXEdkWF https://t.co/FZEomkCken,6,10
846708221796585472,Tue Mar 28 12:59:05 +0000 2017,Elizabeth Warren and Bernie Sanders will rally Friday in Boston with the nation’s leading political progressives.… https://t.co/MrHHnNOwpL,21,35
846708221305933824,Tue Mar 28 12:59:05 +0000 2017,The MBTA’s oversight board has voted not to pursue drastic cuts to paratransit services. https://t.co/7oQ7z4FYhT https://t.co/UwbUap8zxv,4,7
846708214930587651,Tue Mar 28 12:59:04 +0000 2017,.@Dan_Shaughnessy: Who’s on first? It’s not Hanley Ramirez. #RedSox https://t.co/1leOj1IeXK https://t.co/yO1lEIuXWd,1,2
846707483418804229,Tue Mar 28 12:56:09 +0000 2017,In today’s Globe: Hope for ill children — but at a steep cost discrimination against transgender renters more… https://t.co/ifkvdLGt5e,4,3
846705455296598020,Tue Mar 28 12:48:06 +0000 2017,Tom Brady: “Trying to beat Jordan Spieth in golf is like trying to arm wrestle The Rock.” https://t.co/8z0ANGroxc,3,16
846704718495862784,Tue Mar 28 12:45:10 +0000 2017,State law bans discrimination against transgender people but that remains an issue on the rental market.… https://t.co/8ZrFP06P2y,5,7
846704440316977152,Tue Mar 28 12:44:04 +0000 2017,Sean Hannity ripped CBS for an interview that he said was “fake edited news.” https://t.co/VeRxzeT8xM https://t.co/NR6CliyP48,7,6
846701116205285376,Tue Mar 28 12:30:51 +0000 2017,RT @alexspeier: ICYMI: With Blake Swihart optioned a look at the work he must do to go from unfinished product to big-league ready https:/…,5,0
846700681432051713,Tue Mar 28 12:29:08 +0000 2017,An Iraqi commander says civilian deaths following US airstrikes are “a normal thing” amid a nasty war with ISIS.… https://t.co/ajNRZoYQXb,8,2
846697442649223168,Tue Mar 28 12:16:15 +0000 2017,Trump Today: The president calls Russia concerns a ‘hoax’ https://t.co/dOQ3FjaUZC https://t.co/kWDYJtpwhu,5,4
846696913844011008,Tue Mar 28 12:14:09 +0000 2017,How can Boston police recruit more minorities without running afoul of preferences for veterans?… https://t.co/mnzI8pPDZC,4,2
846694640183070721,Tue Mar 28 12:05:07 +0000 2017,Insurers want more evidence before forking over $750000 for a drug to treat spinal muscular atrophy.… https://t.co/w6wEAf7B31,3,6
846693546048544768,Tue Mar 28 12:00:46 +0000 2017,Activists in a union campaign briefly occupied Santander’s Boston headquarters on Monday. https://t.co/lazJ0YTUUU https://t.co/jAOuxNoN6d,3,4
846682615419752448,Tue Mar 28 11:17:20 +0000 2017,.@GlobeCullen: Pretending we have equal coverage for mental and physical illnesses is a joke.… https://t.co/9csr0dmad1,9,19
846681765246832640,Tue Mar 28 11:13:58 +0000 2017,Prosecutors exploring Florida shooting in Aaron Hernandez trial https://t.co/yBfDPDsLRG https://t.co/JLItlxofnR,0,1
846805772449275904,Tue Mar 28 19:26:43 +0000 2017,RT @JournoLawJ: There has been a breakthrough in the investigation into the mystery death of British exotic dancer Stacey Tierney: https://…,1,0
846801238100529153,Tue Mar 28 19:08:42 +0000 2017,Ivanka to learn coding with daughter https://t.co/co06mPxAM6,1,1
846770575871787009,Tue Mar 28 17:06:52 +0000 2017,White House on lockdown over package https://t.co/aZhtpj32PR,2,1
846750896029650945,Tue Mar 28 15:48:40 +0000 2017,What’s Eating Gilbert Grape star dies https://t.co/zaaXiWiUC4,1,1
846729508204007424,Tue Mar 28 14:23:40 +0000 2017,Russia ‘fears surprise US nuclear attack’ https://t.co/9wnPZl9qtq,2,1
846718446549291009,Tue Mar 28 13:39:43 +0000 2017,London terrorist’s wife speaks out https://t.co/w9PnEP9s7w,3,0
846714149035925505,Tue Mar 28 13:22:38 +0000 2017,Family tradition that’s gone out the window https://t.co/cdZl4kypue,2,2
846711735453126656,Tue Mar 28 13:13:03 +0000 2017,Gold Coast losing its shine for Aussies https://t.co/qJ6dgzJSlZ,2,5
846710452885344256,Tue Mar 28 13:07:57 +0000 2017,LaPaglia: Refugee treatment ‘shameful’ https://t.co/Q3Ovuo60k9,3,1
846709192144666625,Tue Mar 28 13:02:57 +0000 2017,Cyclone to reveal ‘shock and awe’ https://t.co/PWUikjggJO,3,3
846699903040589824,Tue Mar 28 12:26:02 +0000 2017,Eminem’s daughter is 21-year-old and all grown up. Prepare to feel old. https://t.co/F7XI9kRw7e,2,3
846696390168395777,Tue Mar 28 12:12:04 +0000 2017,‘Idiot’ tries to surf mid-cyclone as authorities appeal for people to stay indoors. https://t.co/vzqbuvLL4b,3,4
846691612956790784,Tue Mar 28 11:53:05 +0000 2017,Perth mum's incredible transformation after eight-year ice habit. https://t.co/kx8XOV3Maj,1,3
846689849713311745,Tue Mar 28 11:46:05 +0000 2017,Photographer saves battered and broken cockatoo from #CycloneDebbie wrath. https://t.co/HbtlkueepD,7,11
846687507014172672,Tue Mar 28 11:36:47 +0000 2017,‘Completely s***house’: Roos slammed https://t.co/CavYSOWGFH,1,1
846679802073567232,Tue Mar 28 11:06:10 +0000 2017,Irate Smith blows up at Indian disrespect https://t.co/RV6MPqKEWu,3,2
846678034686074880,Tue Mar 28 10:59:08 +0000 2017,‘It’s just stupid’: NRL star hits out https://t.co/QZXaQLNvRb,1,1
846677169938071553,Tue Mar 28 10:55:42 +0000 2017,Big change is freaking out internet users https://t.co/uHbrHkPDr1,3,2
846675540203524096,Tue Mar 28 10:49:13 +0000 2017,Woman left scarred by falling bag on flight https://t.co/Z5nfrrgnWO,1,1
846674934516604928,Tue Mar 28 10:46:49 +0000 2017,Internet slams Daily Mail’s ‘Legs-it’ https://t.co/ErB1lPezHg,2,4
846670259587297280,Tue Mar 28 10:28:14 +0000 2017,‘Is that Alexander Skarsgard’s real d*ck?’: Big Little Lies viewers left stunned after explicit sex scene. https://t.co/1Ys632Ulf2,1,2
846666847630102531,Tue Mar 28 10:14:41 +0000 2017,#UPDATE: #CycloneDebbie has downgraded to a Category 2. Latest details:  https://t.co/GiyNFg2P7c,5,3
846665605822513152,Tue Mar 28 10:09:45 +0000 2017,Woman pleads guilty to grope on flight https://t.co/Bk7EvYJdtL,2,1
846663872849293312,Tue Mar 28 10:02:52 +0000 2017,‘I feel sh*t’: Agonising MAFS split https://t.co/p7Pw16ynAE,2,4
846663168483119104,Tue Mar 28 10:00:04 +0000 2017,#UPDATE: ‘We’ll all be in shock I’m bracing myself’. #CycloneDebbie https://t.co/SjqF3SNdT4,5,1
846662313788637184,Tue Mar 28 09:56:40 +0000 2017,RT @hellojamesweir: Fish &amp; chips. Brown river. Maxi taxi. All the elements of a miserable split. Also Nadia's #greenlight #9married https:…,3,0
846661437988753409,Tue Mar 28 09:53:11 +0000 2017,Streaming addiction will only grow stronger https://t.co/bgE88tgEs4,4,8
846659813153148928,Tue Mar 28 09:46:44 +0000 2017,Kyle &amp; Jackie O listeners shocked after caller announces he has welcomed a baby boy into the world with his sister. https://t.co/mf7PuzE0Oe,5,7
846656472205418496,Tue Mar 28 09:33:27 +0000 2017,Witherspoon’s kids are her absolute doppelgangers. https://t.co/JfpqJdf0is,1,17
846653682859085825,Tue Mar 28 09:22:22 +0000 2017,Ever wanted to name a cyclone? Here’s how. https://t.co/Vbqnn4q393,5,5
846649914625011713,Tue Mar 28 09:07:24 +0000 2017,Dashcam footage of Grant Denyer’s crash shows how lucky he was https://t.co/LvtDQraxvm,4,7
846646911440445440,Tue Mar 28 08:55:28 +0000 2017,Dal can’t fathom interest in ‘irrelevant’ Daisy https://t.co/ZTvSHQyQoZ,1,2
846646110487764992,Tue Mar 28 08:52:17 +0000 2017,Woman jailed for playing Ed Sheeran https://t.co/Ke2TQjAbir,1,5
846644802192113664,Tue Mar 28 08:47:05 +0000 2017,Perth mum undergoes amazing transformation after kicking 8-year ice habit https://t.co/VwizjWiivE,6,11
846642878629756928,Tue Mar 28 08:39:26 +0000 2017,Why you should pack a tennis ball https://t.co/KWYYl950mC,2,2
846641683441762304,Tue Mar 28 08:34:41 +0000 2017,RT @emmareyn: Most intense moment of #CycloneDebbie #TCDebbie @newscomauHQ #airliebeach https://t.co/fTZ7ApmE3B,4,0
846638901037060096,Tue Mar 28 08:23:38 +0000 2017,Cockatoo saved from Debbie’s wrath https://t.co/C3OQ79Npkx,8,23
846636517758025729,Tue Mar 28 08:14:10 +0000 2017,Insider struggles to reach ‘elusive’ Cousins https://t.co/kMMZvMG59I,1,1
846631289616846848,Tue Mar 28 07:53:23 +0000 2017,#UPDATE: Cockatoo stripped of its feathers is being cared for by the photographer who spotted it. #CycloneDebbie https://t.co/HzdadDqWGP,12,37
846630800661590016,Tue Mar 28 07:51:27 +0000 2017,Kohli spits on Smith olive branch https://t.co/8dcRLflFks,2,2
846623589323431936,Tue Mar 28 07:22:47 +0000 2017,Ex-coach’s struggles to reach ‘elusive’ Cousins https://t.co/AOuWkzJa2U,1,1
846621776608059392,Tue Mar 28 07:15:35 +0000 2017,RT @emmareyn: Ear popping. Water and dirt leaking in under the rattling windows of our cat 5 cyclone proof hotel @newscomauHQ #TCDebbie #Cy…,2,0
846617986605760513,Tue Mar 28 07:00:32 +0000 2017,The Fresh Prince reunion we’ve been waiting for https://t.co/o7E9kF9cDw,3,10
846616770458742788,Tue Mar 28 06:55:42 +0000 2017,"RT @WenleiMa: .@AlanTudyk chats about why everyone loves Kaytoo and his ""where did my career go?"" moment. https://t.co/tFCawli89v @newscoma…",1,0
846616123768524801,Tue Mar 28 06:53:07 +0000 2017,Kyle &amp; Jackie O listeners shocked after caller announces he has welcomed a baby boy into the world with his sister. https://t.co/YWejKo4k9B,5,2
846615566383271937,Tue Mar 28 06:50:55 +0000 2017,‘There’s nothing wrong with him’ https://t.co/90mk0Rx76e,1,0
846613970475732993,Tue Mar 28 06:44:34 +0000 2017,Footage shows moment Denyer cheats death https://t.co/WREkQwZ65b,2,3
846612330930688001,Tue Mar 28 06:38:03 +0000 2017,Dashcam footage of Grant Denyer’s crash shows just how lucky he was. https://t.co/LdK55hrX5n,2,11
846610224811192320,Tue Mar 28 06:29:41 +0000 2017,RT @emmareyn: Local staying at hotel says his house nearby was already flooding roof ripped off shed and fence torn down #TCdebbie #airlie…,3,0
846610216741326849,Tue Mar 28 06:29:39 +0000 2017,RT @emmareyn: Roof tiles coming off now and smashing into the ground narrowly avoiding an ambulance trees uprooted #airliebeach #TCdebbie,7,0
846609245462245376,Tue Mar 28 06:25:48 +0000 2017,#UPDATE: #CycloneDebbie will be felt across the northern Queensland coastline for the next day or two. https://t.co/NbuXTtOiaz,4,0
846605833798651904,Tue Mar 28 06:12:14 +0000 2017,Smith’s men fall short but lay down Ashes marker https://t.co/GvKNk2jo22,1,0
846605036092358656,Tue Mar 28 06:09:04 +0000 2017,Cyclone Debbie’s last little twist https://t.co/rWEr7ivTUG,3,1
846601880750997504,Tue Mar 28 05:56:32 +0000 2017,RT @AppleNewsAU: Tens of thousands without power and reports of injuries as Cyclone Debbie hits QLD - @newscomauHQ has the latest https://t…,6,0
846601844700971008,Tue Mar 28 05:56:23 +0000 2017,Ben Cousins jailed for 12 months https://t.co/JwAFDJwr7n,4,2
846601250846076929,Tue Mar 28 05:54:01 +0000 2017,RT @emmareyn: Worst weather yet here at #airlie beach - chair cushions scattered in road crashing next door and windows vibrating hard #TC…,3,0
846600172910120960,Tue Mar 28 05:49:44 +0000 2017,RT @MattYoung: Death spree: Double executions will be held on four nights over a 10-day period from April 17. https://t.co/6Dy5q78mqg via @…,5,0
846598659005468674,Tue Mar 28 05:43:44 +0000 2017,Ronaldo’s $14m win over Messi https://t.co/oq7fmSC4Pp,1,1
846596907145334784,Tue Mar 28 05:36:46 +0000 2017,‘Is that Alexander Skarsgard’s real d*ck?’: Big Little Lies viewers left stunned after explicit sex scene. https://t.co/sHr3h0SmMR,7,6
846592207100502016,Tue Mar 28 05:18:05 +0000 2017,#BREAKING: #CycloneDebbie has been downgraded to a Category 3. Latest details: https://t.co/J6CDlZomdN,12,6
846586393157496832,Tue Mar 28 04:54:59 +0000 2017,RT @CharisChang2: What really caused South Australia's blackout revealed in final report: https://t.co/Fh9OUeoRWf,2,0
846584885154369537,Tue Mar 28 04:49:00 +0000 2017,#BREAKING: 50000 people without power now in #CycloneDebbie zone. Latest details: https://t.co/kRHdpR4nAL,3,0
846584292192989184,Tue Mar 28 04:46:38 +0000 2017,The morbid job no one wants https://t.co/9WBRGd1UcF,1,1
846583649210372096,Tue Mar 28 04:44:05 +0000 2017,‘Idiot’ attempts surfing at Airlie Beach as Cyclone Debbie hits. https://t.co/4F3yEVY9sa,7,4
846581926068662272,Tue Mar 28 04:37:14 +0000 2017,Eminem’s daughter Hailie is grown up https://t.co/D8tIuhOW0Q,3,5
846580153836863489,Tue Mar 28 04:30:12 +0000 2017,Battered and broken a cockatoo stands amongst the snapped branches in Airlie during Cyclone Debbie. Picture: Alix… https://t.co/cMtmhFmdlA,130,113
846578001806589952,Tue Mar 28 04:21:38 +0000 2017,Apparently we’ve been cooking our snags all wrong https://t.co/U2hqaRXLe3,5,3
846575680724840448,Tue Mar 28 04:12:25 +0000 2017,What really caused SA’s blackout https://t.co/9qDNLF1lPz,2,3
846574123799252993,Tue Mar 28 04:06:14 +0000 2017,Samsung’s Note 7 rises from the ashes https://t.co/Yzpn1GZ5ds,1,2
846571164021460992,Tue Mar 28 03:54:28 +0000 2017,Live: Debbie as it happens https://t.co/3KB5pUsCru,6,8
846568641273450497,Tue Mar 28 03:44:27 +0000 2017,Ben Cousins sentenced to prison https://t.co/lBRaW6j2FM,3,8
846567343434223616,Tue Mar 28 03:39:17 +0000 2017,Myles wants slap happy players binned https://t.co/08isY9eiYf,1,5
846563391862947842,Tue Mar 28 03:23:35 +0000 2017,Live: selector singles out Warner https://t.co/9KhM0VeJZ0,2,0
846561596667117568,Tue Mar 28 03:16:27 +0000 2017,RT @franks_chung: How to feed a family for $42 a week https://t.co/1qm1t1fBa2 @newscomauHQ https://t.co/j1UwY333Tn,5,0
846551133879447552,Tue Mar 28 02:34:53 +0000 2017,Cyclone Debbie’s hidden danger https://t.co/yuUDz1B4PL,8,4
846550867905949696,Tue Mar 28 02:33:49 +0000 2017,RT @emmareyn: Fire escapes that lead downstairs in hotel filled with water up to our ankles and we are up a small hill #TCDebbie #airliebea…,6,0
846550799601717249,Tue Mar 28 02:33:33 +0000 2017,RT @BenedictBrook: Resident of #hamiltonisland tells @newscomauhq there is 'panic' as #cyclonedebbie comes through - 'we're stranded':  htt…,8,0
846546956482740225,Tue Mar 28 02:18:17 +0000 2017,Passenger films midair fuel dump https://t.co/bt5Vc4cvx5,2,1
846542715995262977,Tue Mar 28 02:01:26 +0000 2017,Crazy scenes as pitch invaders tackle player https://t.co/tO2qOEDkaO,2,1
846541252883595264,Tue Mar 28 01:55:37 +0000 2017,Kidman in shocking sex scene https://t.co/xxZYFA48GM,1,1
846536627438702593,Tue Mar 28 01:37:14 +0000 2017,Has F1’s grave fear been realised? https://t.co/I6nTgp358e,2,1
846535049713471492,Tue Mar 28 01:30:58 +0000 2017,Couple arrested for trying to sell baby https://t.co/SkvOVcP9OH,1,1
846531936176754688,Tue Mar 28 01:18:36 +0000 2017,Monster waves recorded as cyclone bears down https://t.co/0AING18RpZ,5,3
846530333826826241,Tue Mar 28 01:12:14 +0000 2017,Sad mistake Force never recovered from https://t.co/3Ydt5LxZIc,1,0
846523973965955077,Tue Mar 28 00:46:57 +0000 2017,Creepy letters force family to demolish home https://t.co/28pQcWYfFJ,4,5
846522663463899136,Tue Mar 28 00:41:45 +0000 2017,RT @lizeburke: Live satellite images of Cyclone Debbie as it nears the coast https://t.co/oMSal62HVW @newscomauHQ,1,0
846522646984441856,Tue Mar 28 00:41:41 +0000 2017,RT @CharisChang2: Live satellite images of Cyclone Debbie as it makes its way to landfall @newscomauHQ https://t.co/m2l50c9uoo,1,0
846519329436962816,Tue Mar 28 00:28:30 +0000 2017,Ronaldo Messi’s staggering earnings revealed https://t.co/i2dkGIyemn,1,1
846516289275379716,Tue Mar 28 00:16:25 +0000 2017,Seven Nine’s crazy cyclone battle https://t.co/KA92KzKnO3,3,1
846512261300699140,Tue Mar 28 00:00:25 +0000 2017,Get in quick: $259 flights to Hawaii https://t.co/47rlu7VW3t,3,4
846508697199218688,Mon Mar 27 23:46:15 +0000 2017,Ultimate Guide to Socceroos’ World Cup qualifier https://t.co/BN3K2ZN1Bo,2,1
846507462123556864,Mon Mar 27 23:41:20 +0000 2017,Scary truth about Brock Lesnar https://t.co/1L0yX9g9bW,2,0
846503701766438912,Mon Mar 27 23:26:24 +0000 2017,The real story behind Kim K’s sex tape https://t.co/I1NnheVFi1,1,2
846502504108101632,Mon Mar 27 23:21:38 +0000 2017,Country festival adds 25 new acts https://t.co/0oYMM45Y56,2,4
846501324623663104,Mon Mar 27 23:16:57 +0000 2017,Boom! Perfect 8 jackpots to$145000 https://t.co/J0jEOR7YC0,2,2
846500127992893440,Mon Mar 27 23:12:12 +0000 2017,Western Force set up to fail: chairman https://t.co/BnAlfS0a8b,2,2
846498853717245952,Mon Mar 27 23:07:08 +0000 2017,Victims face ‘18 hours of hell’ https://t.co/jZaUraM9v1,12,5
846496932319170560,Mon Mar 27 22:59:30 +0000 2017,RT @CharisChang2: Why some people don't believe science: https://t.co/0MEzTlFYCg @newscomauHQ,1,0
846496693747015680,Mon Mar 27 22:58:33 +0000 2017,RT @AppleNewsAU: Here's what Cyclone Debbie looks like from space as it makes a slow destructive crawl to landfall. Via @newscomauHQ https…,13,0
846496669143220224,Mon Mar 27 22:58:27 +0000 2017,"RT @lizeburke: Premier @AnnastaciaMP warns #TCDebbie will be ""absolute destructive"". ""It's going to be a really tough time really harrowin…",4,0
846811464442822657,Tue Mar 28 19:49:20 +0000 2017,"RT @SkyNewsTonight: #Brexit Negotiations: ""It would have to be an exceptionally bad deal to be worse than no deal"" says Ex-FCO Permanent Se…",9,0
846811173706240002,Tue Mar 28 19:48:11 +0000 2017,"RT @SkyNewsTonight: ""Embarrassing"" - that's the verdict of Former Labour Party adviser Scarlett MccGwire on the Daily Mail's 'Legs-it' fron…",6,0
846804223580913664,Tue Mar 28 19:20:34 +0000 2017,Man charged with murder of six-week-old baby https://t.co/nHOocuIwZu,19,23
846798153424801794,Tue Mar 28 18:56:27 +0000 2017,"RT @SkyNewsTonight: Islamic State has ""perfected the art of using people as human shields"" says Former Ambassador to the UN John Bolton #B…",16,0
846795504931356672,Tue Mar 28 18:45:55 +0000 2017,"""We're going to have clean coal. Really clean coal."" #Trump rolls back #Obama's record on climate change with a ser… https://t.co/LFOkKntlhM",78,99
846792501340057601,Tue Mar 28 18:33:59 +0000 2017,RT @SkyNewsBreak: President Trump has rolled back Barack Obama's record on climate change with a series of orders saying he is putting an e…,83,0
846790793520140288,Tue Mar 28 18:27:12 +0000 2017,RT @SkyNewsTonight: Gluten-free food sun cream paracetamol and travel vaccinations targeted in NHS cost-cutting #SNT https://t.co/OTJfJsG…,12,0
846788159811850240,Tue Mar 28 18:16:44 +0000 2017,"RT @SkyNewsTonight: A refugee tells Sky News his father was murdered by IS ""in cold blood"" and his mother lashed for shouting at the killer…",29,0
846786511781711873,Tue Mar 28 18:10:11 +0000 2017,RT @SkyNewsTonight: Islamic State trained young boys to kill by using prisoners as human target practice #SNT https://t.co/ILTi8GKBKQ,43,0
846785081993842688,Tue Mar 28 18:04:30 +0000 2017,Business groups step up Brexit demands as May triggers departure https://t.co/F9YwE7tHPI,12,10
846782815635156993,Tue Mar 28 17:55:30 +0000 2017,Gang planned to steal Enzo Ferrari's body from his tomb in Italy https://t.co/2tU70xfuTU,32,21
846775589407199232,Tue Mar 28 17:26:47 +0000 2017,Google's voice-controlled smart speaker - a rival for the Amazon Echo - gets a UK release date https://t.co/T0bk7yTQ31,13,14
846769292087627776,Tue Mar 28 17:01:46 +0000 2017,Virgin Atlantic is expecting a #Brexit-related annual loss in 2017 - its first for four years https://t.co/iHKTdMXWeg,29,27
846767780003287040,Tue Mar 28 16:55:45 +0000 2017,Tesco is to take a £235m hit over the 2014 profits scandal https://t.co/N8rBLbWlZU,15,10
846767556375470080,Tue Mar 28 16:54:52 +0000 2017,As the PM sets the clock ticking on Brexit Sky's Political Correspondent Lewis Goodall hits the road to find out w… https://t.co/Up0OEjWhYo,15,20
846766193012887552,Tue Mar 28 16:49:27 +0000 2017,Battle for Mosul: US 'probably had role in civilian casualties' https://t.co/xOjAhSdyac,7,4
846761311526641665,Tue Mar 28 16:30:03 +0000 2017,"The EU should not try to ""punish"" the UK for Brexit with a bad deal @SadiqKhan says https://t.co/dSyzelRgNH",27,45
846758804658171905,Tue Mar 28 16:20:05 +0000 2017,Cheers inside Scottish Parliament chamber as MSPs back Nicola Sturgeon's bid for a second referendum #IndyRef2 https://t.co/re33TgHdDb,75,110
846757634208251904,Tue Mar 28 16:15:26 +0000 2017,Here's the moment Scottish Parliament backed Nicola Sturgeon's bid for a Section 30 Order to allow a second Scottis… https://t.co/FG06sOGgSW,337,373
846756369789304834,Tue Mar 28 16:10:25 +0000 2017,Scotland's MPs back independence referendum https://t.co/J2sx08Wq1N,51,65
846756181691445248,Tue Mar 28 16:09:40 +0000 2017,News and analysis from Sky News Radio #BattleforMosul #LegsIt #MarineA #PoundCoin #Prescriptions #BoozeCruise https://t.co/mhVBPxjG0g,5,4
846755313176973312,Tue Mar 28 16:06:13 +0000 2017,Redrow has formally abandoned its planned takeover of struggling rival Bovis Homes https://t.co/5ym96Ud20c,7,11
846754414656393216,Tue Mar 28 16:02:39 +0000 2017,RT @lewis_goodall: We're gonna have a lorra lorra laughs (maybe).Join me on the road on the #lewislorry on @SkyNews #Article50 #brexit htt…,13,0
846753934974894082,Tue Mar 28 16:00:44 +0000 2017,Police patrolling the Scottish Parliament have been armed with Tasers following the #Westminster terror attack https://t.co/7GcvfqJDe5,18,31
846752844040617986,Tue Mar 28 15:56:24 +0000 2017,Northern Ireland: Direct rule an option if talks fail says minister https://t.co/0m715UWsPQ,13,18
846751215052607489,Tue Mar 28 15:49:56 +0000 2017,#MarineA Alexander Blackman could be free within weeks after being sentenced for manslaughter https://t.co/jNIY2eCvm5,27,105
846748387559067648,Tue Mar 28 15:38:42 +0000 2017,'Human waste' has been found in cans due to be used at a Coke factory in Northern Ireland https://t.co/gKyAdbGr73,149,51
846747051547348992,Tue Mar 28 15:33:23 +0000 2017,Tesco boss Dave Lewis: we're committed to £3.7bn Booker deal https://t.co/11aHtYsE4T,9,16
846745687760891904,Tue Mar 28 15:27:58 +0000 2017,Minister Tobias Ellwood hailed a hero for trying to save PC Keith Palmer during the #Westminster terror attack sp… https://t.co/9P6SkZvbjb,50,112
846743220084232192,Tue Mar 28 15:18:10 +0000 2017,Tomb Raider: Meet the new Lara Croft https://t.co/Rp8CkOnvaT,20,50
846742214235439104,Tue Mar 28 15:14:10 +0000 2017,"""Female politicians are frequently safeguarded"" argues author Peter Lloyd defending the Daily Mail's 'Legs-it' fro… https://t.co/ctbh4nFhPS",19,23
846738780568670208,Tue Mar 28 15:00:31 +0000 2017,On the outskirts of Mosul lie mass graves containing the bodies of thousands of people murdered by Islamic State https://t.co/boPkkNxyUK,106,45
846738740789891073,Tue Mar 28 15:00:22 +0000 2017,Battle for Mosul: Iraqi troops battle against 'strong resistance' from IS https://t.co/NQqX16dCfk,13,18
846737700375990272,Tue Mar 28 14:56:14 +0000 2017,"#Westminster terror attack ""hero"" minister Tobias Ellwood has spoken in the Commons about that ""dark day"" https://t.co/dQE3YwjeNz",27,46
846734958039314433,Tue Mar 28 14:45:20 +0000 2017,Drake's US streaming record has been broken by... @Drake https://t.co/RUReefGIXQ,23,42
846733979789144064,Tue Mar 28 14:41:26 +0000 2017,The Government wants companies like WhatsApp to give them access to encrypted services - but where does the industr… https://t.co/FGoMn2gmzZ,29,29
846733661445738498,Tue Mar 28 14:40:11 +0000 2017,"Plans for a floating ""booze cruise"" down the River Tyne have been criticised by police https://t.co/tWHsKBjddS",40,48
846733622258356230,Tue Mar 28 14:40:01 +0000 2017,Islamic State “broke” and can’t pay its fighters. Watch @alexrossiSKY's report: https://t.co/5iT4IfykeT,29,43
846732372565471232,Tue Mar 28 14:35:03 +0000 2017,"Twitter boss @jack says there is a ""middle ground"" in the row over encryption between governments and tech firms https://t.co/31UUwrTDYw",11,11
846732193200308225,Tue Mar 28 14:34:21 +0000 2017,Tick-tock: It's the Sky Brexit Countdown and it's time to have your say https://t.co/5hnvqY3Zro,11,16
846729422262677505,Tue Mar 28 14:23:20 +0000 2017,Playing Tetris 'can help ward off PTSD symptoms' study suggests https://t.co/lNAfJqXc6i,25,28
846728163484938240,Tue Mar 28 14:18:20 +0000 2017,Anger at 'derisory' 1% pay rise for NHS workers https://t.co/YWGp1NWoUa,46,30
846727116171476992,Tue Mar 28 14:14:10 +0000 2017,Donald Trump is moving to wipe out Barack Obama's climate change record https://t.co/wmD8miVXGn,29,41
846726148285501442,Tue Mar 28 14:10:19 +0000 2017,True Detective: Should we be excited about the HBO show's revival? https://t.co/Pzyf5cUOd1,8,28
846723197022154753,Tue Mar 28 13:58:36 +0000 2017,Gluten fee: The treatments the #NHS wants to stop prescribing https://t.co/CmEIgQGoqa,24,22
846717633856765952,Tue Mar 28 13:36:29 +0000 2017,The world's largest dinosaur footprint may have been found in Western Australia https://t.co/BxoxmbXhxC,60,108
846715822932463621,Tue Mar 28 13:29:18 +0000 2017,Scottish Parliament police armed with Tasers after Westminster terror attack https://t.co/3fwpFPOkOy,26,33
846713807883976704,Tue Mar 28 13:21:17 +0000 2017,Police investigating after 'human waste' found in empty Coke cans https://t.co/IJaAj2HOmx,65,30
846710730204332032,Tue Mar 28 13:09:03 +0000 2017,"Terrorist ""Carlos the Jackal"" jailed for life for a third time over deadly 1974 attack on Paris shopping centre https://t.co/qHRVHMmbGK",34,36
846709443878375424,Tue Mar 28 13:03:57 +0000 2017,South Korean ferry wreck: Bones found in search for nine remaining victims https://t.co/oZkEJMdwEr,17,17
846706802385305605,Tue Mar 28 12:53:27 +0000 2017,"Iraqi forces fighting in ""impossible conditions in an environment packed with civilians"" - @kileysky is near the… https://t.co/PaAxx5VO4f",44,24
846703734948290561,Tue Mar 28 12:41:16 +0000 2017,River Tyne 'booze cruise' plans slammed by police https://t.co/ln8isVNG6Z,19,15
846703312372056064,Tue Mar 28 12:39:35 +0000 2017,"A refugee tells Sky News his father was murdered by IS ""in cold blood"" and his mother lashed for shouting at the ki… https://t.co/UH0wWylTaE",42,33
